row_id,cdc_post_id,created_at,comment_id,lang,text,period
173,1481333160218669056,Thu Jan 13 03:46:17 +0000 2022,1481472642750115842,en,@CDCgov simply being young is a safe and effective way at helping prevent severe disease and death.,period_3
174,1481333160218669056,Wed Jan 12 23:35:49 +0000 2022,1481409613669056512,en,@CDCgov Maddie de Garay #sayhername,period_3
175,1481333160218669056,Thu Jan 13 04:20:10 +0000 2022,1481481173247348738,en,"@CDCgov Not safe, not effective. I would never let my child be part of this experiment.",period_3
177,1481333160218669056,Fri Jan 14 19:30:56 +0000 2022,1482072762948722690,en,@CDCgov Not my child! Too many breakthrough cases in adults!,period_3
179,1481333160218669056,Thu Jan 13 14:47:34 +0000 2022,1481639059806203904,en,@CDCgov Misinformation?  🤡,period_3
180,1481333160218669056,Thu Jan 13 14:12:58 +0000 2022,1481630356205801474,en,@CDCgov Approve #COVAXIN #Covaxin4Kids,period_3
181,1481333160218669056,Thu Jan 13 00:19:17 +0000 2022,1481420551851753474,en,@CDCgov Lmao yall funny,period_3
182,1481333160218669056,Wed Jan 12 18:52:12 +0000 2022,1481338239680188416,en,@CDCgov good girl!,period_3
185,1481333160218669056,Thu Jan 13 14:02:20 +0000 2022,1481627676846825475,en,@CDCgov @US_FDA Kids have a Better chance of myocarditis than from dying from covid,period_3
186,1481333160218669056,Wed Jan 12 18:53:29 +0000 2022,1481338559306948611,en,@CDCgov When is available booster for kids after 5 years old? Thanks 🙌😇,period_3
187,1481333160218669056,Thu Jan 13 23:10:38 +0000 2022,1481765663538565122,en,"@CDCgov must watch video..

https://t.co/qi74rdeScR",period_3
189,1481333160218669056,Wed Jan 12 20:05:09 +0000 2022,1481356597569867776,en,@CDCgov We're waiting for 5 and younger over here ⏳,period_3
191,1481333160218669056,Wed Jan 12 18:43:16 +0000 2022,1481335989020856321,en,"@CDCgov Keep your jab, and your booster! #IwillNotComply",period_3
192,1481333160218669056,Wed Jan 12 18:34:47 +0000 2022,1481333856594808832,en,@CDCgov Pfizer just announced an upcoming Omicron Vaccine... Really?? Wake up America!,period_3
194,1481333160218669056,Thu Jan 13 20:19:02 +0000 2022,1481722479043354636,en,"@CDCgov @US_FDA Can you please provide the health risks associated with the current MRNA vaccines? 
There is a vaccine which has no severe side affects and safer than any of you current options but why is #COVAXIN not approved? 
#OCUGEN",period_3
195,1481333160218669056,Wed Jan 12 23:14:18 +0000 2022,1481404197329383425,en,"@CDCgov Why are you promoting an experimental emergency use vaccine on children who are not at risk from Rona?
Crimes against humanity.",period_3
197,1481333160218669056,Wed Jan 12 18:55:15 +0000 2022,1481339007091056653,en,@CDCgov Shame on the CDC for knowingly pushing a jab that can kill,period_3
199,1481333160218669056,Thu Jan 13 16:48:05 +0000 2022,1481669392773656579,en,@CDCgov @US_FDA I think @CDCgov you are referring to COVAXIN vaccine! Cause mRNA doesn’t work on variants are at far from being safe! Disgusting 🤮 you recommending this for kids and teens knowing the heart conditions that can cause especially on young adults!!!,period_3
200,1481333160218669056,Wed Jan 12 18:57:43 +0000 2022,1481339624635125762,en,"@CDCgov 99.97% survive.

But as the cdc stated this weak, healthy kids only have a 70% chance of beating that 0.03% chance of death.",period_3
201,1481333160218669056,Thu Jan 13 14:02:26 +0000 2022,1481627701874237448,en,@CDCgov @US_FDA What about under 5? #IchooseCOVAXIN,period_3
203,1481333160218669056,Thu Jan 13 22:19:00 +0000 2022,1481752670071316480,en,@CDCgov @LADeptHealth My Family an I will remain that way I don't care what Anyone say's https://t.co/7MdUCdL0Kc,period_3
204,1481333160218669056,Wed Jan 12 19:35:57 +0000 2022,1481349247417073664,en,@CDCgov Pfizer is probably going to kill your children…😒,period_3
205,1481333160218669056,Fri Jan 14 06:12:50 +0000 2022,1481871913018404864,en,"@CDCgov @US_FDA 1.Nothing is ""free"".  Stop saying that.  Somebody is paying for it.

2.#covaxin.  Just a plain old works on all variant traditional vaccine the @us_fda refuses to address because of their pfizer handlers.
3.many recent articles in the news about the safety of covaxin for all ages",period_3
206,1481333160218669056,Wed Jan 12 18:55:29 +0000 2022,1481339063193985024,en,@CDCgov Safe? No it’s not,period_3
207,1481333160218669056,Sat Jan 15 15:55:36 +0000 2022,1482380960561774599,en,@CDCgov The CDC and WHO are lying to you,period_3
208,1481333160218669056,Fri Jan 14 13:36:30 +0000 2022,1481983564312891395,en,@CDCgov The CDC HAS LIED &amp; CONTINUES TO LIE. My Son &amp; daughter-in-law have been twice vaccinated but still caught the CHINESEVIRUS!!! The vaccine DOES NOT STOP THE RONA!!!!,period_3
209,1481333160218669056,Thu Jan 13 22:54:07 +0000 2022,1481761506844987396,en,@CDCgov So glad Biden failed on his tyrannical mandate now we can start getting back to normal,period_3
212,1481333160218669056,Wed Jan 12 19:40:27 +0000 2022,1481350379656957954,en,"@CDCgov Truth is, 

https://t.co/3a90BwqKpo",period_3
213,1481333160218669056,Thu Jan 13 14:01:22 +0000 2022,1481627436509024258,en,@CDCgov @US_FDA 😂😂😂😂😂 effective 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 as effective as you guys running on Pfizer payroll right,period_3
214,1481333160218669056,Wed Jan 12 21:33:06 +0000 2022,1481378727921602560,en,@CDCgov Let’s just stop injecting crap into kids. https://t.co/Cnm1tedcGP,period_3
217,1481333160218669056,Wed Jan 12 20:08:50 +0000 2022,1481357523097636870,en,"@CDCgov anyone thinking of giving your children this experiment, should listen to the inventor of the MRNA

Scary, even watched the FDA advisors say, only way we will know if its safe, is to start administering to children""  

U want ur child to b a guinea pig?

https://t.co/hwLVNkX9Hi",period_3
218,1481333160218669056,Thu Jan 13 01:50:15 +0000 2022,1481443441724862464,en,@CDCgov Safe?  Define safe.  Our kids don’t need them and you know it.  The at risk do.,period_3
219,1583157385379528704,Thu Oct 20 18:05:09 +0000 2022,1583157388722737152,en,"CDC recommends everyone 5 years and older get an updated (bivalent) booster, which targets Omicron variants BA.4 and BA.5 and the original strain of the virus that causes COVID-19. Learn more: https://t.co/QZ71L1Wr5L",period_3
220,1583157385379528704,Thu Oct 20 18:05:56 +0000 2022,1583157585988833280,en,@CDCgov @CDCMMWR I can’t get a booster if I never got the first 4.,period_3
221,1583157385379528704,Fri Oct 21 01:55:02 +0000 2022,1583275637611311104,en,@CDCgov @CDCMMWR Fuck off,period_3
222,1583157385379528704,Thu Oct 20 19:33:48 +0000 2022,1583179696912539650,en,"@CDCgov @CDCMMWR Of course you make no acknowledgment of the ubiquitous natural immunity that followed Omicron's dominance, meaning people have excellent protection against *both* reinfection and severe outcomes.",period_3
224,1583157385379528704,Thu Oct 20 18:20:22 +0000 2022,1583161215777271809,en,@CDCgov @CDCMMWR My kid will never get this. You have no right to force anyone to give this to kids. https://t.co/1W2EBGe6bq,period_3
225,1583157385379528704,Thu Oct 20 18:07:32 +0000 2022,1583157989133123584,en,@CDCgov @CDCMMWR Such a joke.,period_3
229,1583157385379528704,Thu Oct 20 20:37:37 +0000 2022,1583195758815105024,en,@CDCgov @CDCMMWR How many boosts do you supposed one should get on their lifetime? Efficacy wanes quite quickly.. every 3? Every 6? Is this rly the plan?,period_3
230,1583157385379528704,Thu Oct 20 18:08:55 +0000 2022,1583158334017835008,en,@CDCgov @CDCMMWR Please get Novavax approved as a 2nd booster. Cannot repeat  mRNA due to the reaction I had per my  PCP. I have no other option. Policy is putting me at risk.,period_3
234,1583157385379528704,Thu Oct 20 18:12:40 +0000 2022,1583159277480341504,en,"@CDCgov @CDCMMWR In other news, Republican Governors are flexing their middle fingers in preparation for an appropriate response to this daft CDC recommendation……",period_3
235,1583157385379528704,Fri Oct 21 01:49:22 +0000 2022,1583274212873027584,en,"@CDCgov @CDCMMWR nah, I'm good.",period_3
236,1583157385379528704,Thu Oct 20 20:20:17 +0000 2022,1583191393471975424,en,@CDCgov @CDCMMWR Scam. How much are they paying you?,period_3
241,1583157385379528704,Fri Oct 21 08:43:39 +0000 2022,1583378467810250752,en,@CDCgov @CDCMMWR 4 shots in barely 2 years. Sometimes even 5 or 6. How can this be ok?,period_3
242,1583157385379528704,Thu Oct 20 18:40:13 +0000 2022,1583166213844512768,en,@CDCgov @CDCMMWR There will be blood on your hands CDC.,period_3
243,1583157385379528704,Thu Oct 20 23:19:23 +0000 2022,1583236465625964547,en,"@CDCgov @CDCMMWR I got 4 Novavax shots in 18 months. Zero side effects, ZERO COVID.   Why would anyone choose an unsafe useless mRNA??🤦‍♂️",period_3
244,1583157385379528704,Thu Oct 20 18:12:58 +0000 2022,1583159356278726656,en,@CDCgov @CDCMMWR We don't trust you. #defundtheCDC #StoptheShots,period_3
245,1583157385379528704,Thu Oct 20 18:50:15 +0000 2022,1583168735686189058,en,"@CDCgov @CDCMMWR Never, I trust in my immune system....20 years working in pharmacy has taught me not to trust these capitslist witch ""doctors"" with my health. I am competant enough to know what is best for me",period_3
247,1583157385379528704,Thu Oct 20 21:01:29 +0000 2022,1583201763850850306,en,@CDCgov @CDCMMWR Oooooopsie! Looks like the jig is up. Time to reassess and get on the right side of history before it’s too late.,period_3
248,1583157385379528704,Thu Oct 20 20:59:54 +0000 2022,1583201364942868481,en,@CDCgov @CDCMMWR Shut up covid is over it’s been 3 years even that guy Brandon said it’s over,period_3
249,1583157385379528704,Fri Oct 21 08:10:24 +0000 2022,1583370101738594304,en,@CDCgov @CDCMMWR What is all this boosting doing to people’s innate immune systems? Permanent antibody and spike production cannot be good,period_3
250,1583157385379528704,Thu Oct 20 18:22:36 +0000 2022,1583161778808434688,en,"@CDCgov @CDCMMWR Of course it will be a other surge after Christmas.  No public education on long covid, recommendations for masks, slow boat Novavax, ignore 44% of the population w/comorbidities = corrupt sociopaths.",period_3
251,1583157385379528704,Fri Oct 21 12:04:06 +0000 2022,1583428916038885376,en,"@CDCgov @CDCMMWR The omicron variant is not the cause of the decline in effectiveness, and you know it.  The mRNA shots provide a brief boost in antibodies, for 3-4 months.  That's always been the case, and it will be for the new bivalent booster and for every new mRNA booster going forward.",period_3
253,1583157385379528704,Fri Oct 21 14:15:17 +0000 2022,1583461927531212800,en,@CDCgov @CDCMMWR Up to date on natural immunity. So eat it!,period_3
254,1583157385379528704,Fri Oct 21 10:08:36 +0000 2022,1583399847431806976,en,@CDCgov @CDCMMWR decreased or deceased ?,period_3
256,1583157385379528704,Thu Oct 20 19:23:56 +0000 2022,1583177213150515200,en,@CDCgov @CDCMMWR evil lies,period_3
257,1583157385379528704,Fri Oct 21 16:07:11 +0000 2022,1583490089543700480,en,@CDCgov @CDCMMWR LOL no,period_3
258,1583157385379528704,Thu Oct 20 18:19:24 +0000 2022,1583160974424834048,en,"@CDCgov @CDCMMWR 🐭🐭🐭🐭🐭🐭🐭🐭
💰💰💰💰💰💰💰💰

Please resign and flee to a non extradition country",period_3
259,1583157385379528704,Fri Oct 21 01:48:25 +0000 2022,1583273970916204545,en,@CDCgov @CDCMMWR Evil psychopaths say what?,period_3
260,1583157385379528704,Fri Oct 21 02:54:15 +0000 2022,1583290540732592129,en,"@CDCgov @CDCMMWR We aren't listening to you. You don't follow ""the science"". You follow the $$$$.",period_3
262,1583157385379528704,Thu Oct 20 21:05:54 +0000 2022,1583202873978286080,en,@CDCgov @CDCMMWR Stay away from our kids! Also thank you for an even bigger red wave bc nothing motivates apolitical moms like this bs!,period_3
264,1583157385379528704,Thu Oct 20 19:20:58 +0000 2022,1583176468946747392,en,@CDCgov @CDCMMWR I like my current operating system,period_3
266,1583157385379528704,Sat Oct 22 11:27:35 +0000 2022,1583782111378477057,en,"@CDCgov @CDCMMWR If they were safe and effective, but they don't seem to be either.",period_3
267,1583157385379528704,Fri Oct 21 13:10:52 +0000 2022,1583445715216662534,en,@CDCgov @CDCMMWR No way!,period_3
269,1583157385379528704,Fri Oct 21 11:18:44 +0000 2022,1583417497188900865,en,"@CDCgov @CDCMMWR You do realize that by putting the vaxx on the vaxx schedule for children, parents will now question every vaxx?  Once obsolete diseases are going to come roaring back because of your idiocy",period_3
270,1583157385379528704,Fri Oct 21 05:37:15 +0000 2022,1583331558869856256,en,@CDCgov @CDCMMWR Could you do us a favour and tell Bonnie Henry?,period_3
273,1583157385379528704,Thu Oct 20 22:08:03 +0000 2022,1583218513325436934,en,@CDCgov @CDCMMWR Time to burn this place down,period_3
274,1583157385379528704,Thu Oct 20 20:39:00 +0000 2022,1583196104354824192,en,@CDCgov @CDCMMWR Nope,period_3
275,1583157385379528704,Thu Oct 20 18:47:12 +0000 2022,1583167970771369984,en,@CDCgov @CDCMMWR GAME OVER,period_3
276,1583157385379528704,Thu Oct 20 18:10:50 +0000 2022,1583158816211755008,en,"@CDCgov @CDCMMWR But there is no efficacy or safety data for the new bivalent vaccine.

I could be wrong, can anyone share any evidence that supports this claim by the CDC?",period_3
277,1583157385379528704,Thu Oct 20 18:21:00 +0000 2022,1583161375756414977,en,@CDCgov @CDCMMWR You’re a corrupt organization. A bunch of sell out criminals. Adding the covid vaccine wrong children vaccines is just plain wrong. They are at zero risk from covid but at risk from the vaccine. I will never trust cdc or public health ever again. You put profits over people&amp;heath,period_3
279,1583157385379528704,Thu Oct 20 18:41:53 +0000 2022,1583166630720286722,en,"@CDCgov @CDCMMWR Disband the CDC immediately. Literally every one of the 1,300 comments on the gov site for your voting meeting was against this. 

https://t.co/6hKVQ6X7jq",period_3
281,1583157385379528704,Thu Oct 20 18:17:07 +0000 2022,1583160399028854784,en,@CDCgov @CDCMMWR OVER MY DEAD BODY!,period_3
